i,A,C,required_margin,required_argmin_y,stored_margin,stored_argmin_y,abs_margin_diff,abs_argmin_y_diff,num_check_points,d0,w0,pi0,d1,w1,pi1,d2,w2,pi2,d3,w3,pi3
383,1.742601919642857,1.7424064285714285,0.006457506923033485,2.7327379145085144,0.006457506923033485,2.7327379145096384,0.0,1.1239897901305085e-12,7,1.8174751,0.844525271246062,383,2.557935,0.04631139403900129,383,2.652924983928571,0.1591493426797842,270,2.7723701285714286,0.14059968832398775,321
384,1.7424064285714285,1.7422109375,0.006467559439216952,2.7326294747025246,0.006467559439217174,2.732629474702799,2.220446049250313e-16,2.744471316873387e-13,7,1.8174751,0.8429180103914411,384,2.557935,0.04625985643458565,384,2.652534001785714,0.1593693144583395,269,2.7723701285714286,0.14074393246450612,322
385,1.7422109375,1.7420154464285713,0.006478154179268669,2.7325956313456414,0.006478154179268447,2.7325956313456263,2.220446049250313e-16,1.509903313490213e-14,7,1.8174751,0.8412364157683788,385,2.557935,0.04607077689151067,385,2.652143019642857,0.15994665737465952,268,2.7723701285714286,0.14068533329876967,323
386,1.7420154464285713,1.7418199553571427,0.006489274301125336,2.732488918051235,0.006489274301125336,2.732488918050586,0.0,6.492584248007915e-13,7,1.8174751,0.8391843467619307,386,2.557935,0.046152968951480446,386,2.6517520374999997,0.16011714183682352,267,2.7723701285714286,0.140808450078083,324
387,1.7418199553571427,1.7416244642857142,0.0009415978818612114,2.7393815616151143,0.0009415978818614335,2.739381561615494,2.220446049250313e-16,3.7969627442180354e-13,7,1.8174751,0.8115146616454524,387,2.557935,0.041642787527501765,387,2.6513610553571425,0.16983677385250737,266,2.782144682142857,0.14557939255657806,375
388,1.7416244642857142,1.7414289732142856,0.0009578071997453641,2.73928662131359,0.0009578071997453641,2.739286621313471,0.0,1.1901590823981678e-13,7,1.8174751,0.8101058823017069,388,2.557935,0.041503921977254644,388,2.6509700732142853,0.17015423113646483,265,2.782144682142857,0.14569071678602646,376
389,1.7414289732142856,1.741233482142857,0.000974497974812305,2.739190442732263,0.000974497974812305,2.739190442731075,0.0,1.1879386363489175e-12,7,1.8174751,0.8082794833719401,389,2.557935,0.041505247951817564,389,2.650579091071428,0.17040469627937105,264,2.782144682142857,0.14578865427837062,377
390,1.741233482142857,1.7410379910714284,0.0009916740882940367,2.739178007825781,0.0009916740882940367,2.7391780078274413,0.0,1.6604495556293841e-12,7,1.8174751,0.8068130959934263,390,2.557935,0.041194214878575164,390,2.650188108928571,0.17112443548008216,263,2.782144682142857,0.1456860468263234,378
391,1.7410379910714284,1.7408424999999998,0.0010093373000257255,2.739079125186385,0.0010093373000257255,2.7390791251853863,0.0,9.987566329527908e-13,7,1.8174751,0.8050371334714236,391,2.557935,0.04118634085903972,391,2.649797126785714,0.17136848866063234,262,2.782144682142857,0.1457932035729756,379
392,1.7408424999999998,1.7406470089285713,0.0010274777779886168,2.7389817083104857,0.0010274777779886168,2.738981708310732,0.0,2.4646951146678475e-13,7,1.8174750999999998,0.8035997206036014,392,2.557935,0.041062768435968004,392,2.649406144642857,0.1716705266326877,261,2.782144682142857,0.1459100605177508,380
393,1.7406470089285713,1.7404515178571427,0.0010461020272947152,2.738915320931646,0.0010461020272944932,2.738915320931339,2.220446049250313e-16,3.0730973321624333e-13,7,1.8174750999999998,0.801977760552048,393,2.557935,0.04092803739623337,393,2.6490151625,0.17210002328261223,260,2.782144682142857,0.14594029162889785,381
394,1.740451517857143,1.7402560267857143,0.0010651785494433241,2.7388591956324033,0.0010651785494433241,2.7388591956322577,0.0,1.4566126083082054e-13,7,1.8174751,0.8008410410775022,394,2.557935,0.04060358613442341,394,2.648624180357143,0.17265690099160955,259,2.782144682142857,0.14596402930320365,382
395,1.7402560267857143,1.7400605357142858,0.0010847365307906642,2.7387303233176086,0.0010847365307906642,2.7387303233168216,0.0,7.86926079854311e-13,7,1.8174751,0.7993203451284332,395,2.557935,0.04058285767078835,395,2.6482331982142857,0.17278939343102073,258,2.782144682142857,0.1461578951266487,383
396,1.7400605357142858,1.7398650446428572,0.003846874268522593,2.4235117833210147,0.003846874268522593,2.4235117833209334,0.0,8.126832540256146e-14,5,1.8174751,0.7024703764296246,396,2.557935,0.0,396,2.6619175732142857,0.3747134027076899,329,2.784490575,0.0,396
397,1.7398650446428572,1.7396695535714286,0.004089926640721608,2.4240270890337587,0.004089926640721608,2.424027089033881,0.0,1.2212453270876722e-13,5,1.8174751,0.7041364400781915,397,2.557935,0.0,397,2.6619175732142857,0.3743017755914567,330,2.784490575,0.0,397
398,1.7396695535714286,1.7394740625,0.004332593010981933,0.7396695535714286,0.004332593010981933,0.7396695535714286,0.0,0.0,5,1.8174751,0.7058084947835509,398,2.557935,0.0,398,2.6619175732142857,0.3738894032016001,331,2.784490575,0.0,398
399,1.7394740625,1.7392785714285715,2.0758005893961595e-05,2.441602504186055,2.0758005893961595e-05,2.441602504187419,0.0,1.3637979634495423e-12,5,1.8174751,0.7541011147647584,399,2.557935,0.0,399,2.646669269642857,0.27552826895624916,254,2.784490575,0.09402437196881172,399
400,1.7392785714285715,1.7390830803571429,7.585403569965177e-05,2.4404750416994494,7.585403569965177e-05,2.4404750416990395,0.0,4.098943406916078e-13,5,1.8174751,0.7510175314998322,400,2.557935,0.0,400,2.6462782875,0.27634067272857477,253,2.784490575,0.09374421728708135,400
401,1.7390830803571429,1.7388875892857143,0.00013138800581136145,2.43920973983632,0.00013138800581136145,2.4392097398362,0.0,1.2034817586936697e-13,5,1.8174751,0.7475500865916797,401,2.557935,0.0,401,2.645887305357143,0.27738979215141,252,2.784490575,0.09329243820014226,401
402,1.7388875892857143,1.7386920982142857,0.00018735961211047147,2.4380029931633427,0.00018735961211047147,2.4380029931631415,0.0,2.0117241206207837e-13,5,1.8174751,0.7442739049899215,402,2.557935,0.0,402,2.6454963232142856,0.2783398301695994,251,2.784490575,0.09291148498927963,402
403,1.7386920982142857,1.7384966071428571,0.00024376068757570035,2.4367717056612967,0.00024376068757570035,2.436771705660917,0.0,3.7969627442180354e-13,5,1.8174751,0.7409467863375047,403,2.557935,0.0,403,2.6451053410714285,0.27933295387225415,250,2.784490575,0.09249864891533223,403
404,1.7384966071428571,1.7383011160714286,0.0003006056376992916,2.435538048096432,0.00030060563769940263,2.435538048095889,1.1102230246251565e-16,5.431211036466266e-13,5,1.8174751,0.737633183312251,404,2.557935,0.0,404,2.6447143589285713,0.2803312549968369,249,2.784490575,0.0920813195553075,404
405,1.7383011160714286,1.738105625,0.00035789011999087794,2.4343293324925552,0.0003578901199907669,2.4343293324925797,1.1102230246251565e-16,2.4424906541753444e-14,5,1.8174751,0.7344106139004304,405,2.557935,0.0,405,2.644323376785714,0.28128789619630523,248,2.784490575,0.09169343471570454,405
406,1.738105625,1.7379101339285714,0.0004156074488433914,2.433192945477475,0.00041560744884361345,2.4331929454774603,2.220446049250313e-16,1.4654943925052066e-14,5,1.8174751,0.7314115397859106,406,2.557935,0.0,406,2.643932394642857,0.2821214798612756,247,2.784490575,0.09139407995968739,406
407,1.7379101339285714,1.7377146428571428,0.00047376026441758867,2.4319807850438027,0.00047376026441747765,2.431980785041973,1.1102230246251565e-16,1.829647544582258e-12,5,1.8174751,0.7282161789585475,407,2.557935,0.0,407,2.6435414125,0.28308611462686445,246,2.784490575,0.09099907830316023,407
408,1.7377146428571428,1.7375191517857143,0.0005323516325491662,2.4306917518227706,0.0005323516325491662,2.4306917518223146,0.0,4.560796185160143e-13,5,1.8174751,0.7248250072602902,408,2.557935,0.0,408,2.6431504303571427,0.28418393964199257,245,2.784490575,0.09050669232140822,408
409,1.7375191517857143,1.7373236607142857,0.0005913748111721073,2.4294262426727427,0.0005913748111722184,2.429426242672776,1.1102230246251565e-16,3.3306690738754696e-14,5,1.8174751,0.7215203780295336,409,2.557935,0.0,409,2.6427594482142855,0.2852425951260279,244,2.784490575,0.09004195335220731,409
410,1.7373236607142857,1.737128169642857,0.0006508299244303295,2.4281262050103933,0.0006508299244304405,2.428126205009594,1.1102230246251565e-16,7.993605777301127e-13,5,1.8174751,0.7181407430343248,410,2.557935,0.0,410,2.6423684660714284,0.286361911058809,243,2.784490575,0.08953234796468297,410
411,1.737128169642857,1.7369326785714285,0.0007107216217379086,2.426952784254434,0.0007107216217379086,2.4269527842533973,0.0,1.0365042157900461e-12,5,1.8174751,0.715129534312677,411,2.5579349999999996,0.0,411,2.6419774839285712,0.2872644875717744,242,2.7844905749999995,0.08917961329895596,411
412,1.7369326785714285,1.7367371875,0.0007710449123565777,2.4256834731143666,0.0007710449123564667,2.4256834731151047,1.1102230246251565e-16,7.380762667708041e-13,5,1.8174751,0.7118737356200404,412,2.5579349999999996,0.0,412,2.641586501785714,0.28833334896328366,241,2.7844905749999995,0.08870522563446692,412
413,1.7367371875,1.7365416964285714,0.0008318002925222778,2.424497385973047,0.0008318002925222778,2.424497385973301,0.0,2.540190280342358e-13,5,1.8174751,0.7088633491208467,413,2.5579349999999996,0.0,413,2.641195519642857,0.2892599521801751,240,2.7844905749999995,0.08833372143603768,413
414,1.7365416964285714,1.7363462053571428,0.0008929899693436161,2.4231859786356393,0.0008929899693437271,2.4231859786356496,1.1102230246251565e-16,1.021405182655144e-14,5,1.8174751,0.7055321144078249,414,2.5579349999999996,0.0,414,2.6408045374999998,0.2904038995658442,239,2.7844905749999995,0.08780317597614513,414
415,1.7363462053571428,1.7361507142857142,0.0009546111056021322,2.4219346891769202,0.0009546111056022433,2.421934689175717,1.1102230246251565e-16,1.2030376694838196e-12,5,1.8174751,0.7023827015355842,415,2.5579349999999996,0.0,415,2.6404135553571426,0.29144540902043103,238,2.7844905749999995,0.08734654674988383,415
416,1.7361507142857142,1.7359552232142856,0.0010166632441211965,2.420735200506864,0.0010166632441213075,2.4207352005066176,1.1102230246251565e-16,2.4646951146678475e-13,5,1.8174751,0.6993899391570341,416,2.5579349999999996,0.0,416,2.6400225732142855,0.2923986340962117,237,2.7844905749999995,0.08695365786193775,416
417,1.7359552232142856,1.735759732142857,0.0010791488131589588,2.4193879147974684,0.0010791488131588478,2.419387914798249,1.1102230246251565e-16,7.807088309164101e-13,5,1.8174751,0.6960225802333394,417,2.5579349999999996,0.0,417,2.6396315910714283,0.2936086218132468,236,2.7844905749999995,0.0863726182004662,417
418,1.735759732142857,1.7355642410714285,0.0011420636099701564,2.4180814266697235,0.0011420636099701564,2.418081426668255,0.0,1.468603016974157e-12,5,1.8174751,0.6927839202699161,418,2.5579349999999996,0.0,418,2.639240608928571,0.2947495115293648,235,2.7844905749999995,0.08584123261163058,418
419,1.7355642410714285,1.73536875,0.0012054116279570648,2.4168112512133266,0.0012054116279570648,2.4168112512135105,0.0,1.8385293287792592e-13,5,1.8174751,0.6896600769197592,419,2.5579349999999996,0.0,419,2.638849626785714,0.2958289034714565,234,2.7844905749999995,0.08535405305124184,419
420,1.73536875,1.7351732589285713,0.0012691927342454168,2.4155736497458866,0.0012691927342454168,2.415573649746071,0.0,1.8429702208777599e-13,5,1.8174751,0.6866394735661824,420,2.5579349999999996,0.0,420,2.638458644642857,0.29685314020693226,233,2.7844905749999995,0.08490653293561258,420
421,1.7351732589285713,1.7349777678571427,0.0013334039324074398,2.414365469535296,0.0013334039324073288,2.4143654695350922,1.1102230246251565e-16,2.0383694732117874e-13,5,1.8174751,0.6837123434044196,421,2.5579349999999996,0.0,421,2.6380676624999997,0.297827575885721,232,2.7844905749999995,0.08449483421356418,421
422,1.7349777678571427,1.7347822767857142,0.0013980438852969623,2.412993035164381,0.0013980438852969623,2.4129930351645275,0.0,1.4654943925052066e-13,5,1.8174751,0.6803789837278746,422,2.5579349999999996,0.0,422,2.6376766803571425,0.299088441311331,231,2.7844905749999995,0.0838726481300847,422
423,1.7347822767857142,1.7345867857142856,0.0014631174786856604,2.4118363681960027,0.0014631174786857715,2.4118363681950132,1.1102230246251565e-16,9.894307595459395e-13,5,1.8174751,0.6776184502183135,423,2.5579349999999996,0.0,423,2.6372856982142854,0.2999759219855843,230,2.7844905749999995,0.08352339496518046,423
424,1.7345867857142856,1.734391294642857,0.0015286222556151197,2.4105117518571157,0.0015286222556151197,2.410511751857989,0.0,8.730793865652231e-13,5,1.8174751,0.6744452706068994,424,2.5579349999999996,0.0,424,2.6368947160714282,0.301156587323222,229,2.7844905749999995,0.08295852755252991,424
425,1.734391294642857,1.7341958035714284,0.0015945570102389173,2.4092083861154636,0.0015945570102388062,2.4092083861153553,1.1102230246251565e-16,1.0835776720341528e-13,5,1.8174751,0.6713450519868296,425,2.5579349999999996,0.0,425,2.636503733928571,0.30230178849938694,228,2.7844905749999995,0.08241893130429791,425
426,1.7341958035714284,1.7340003124999999,0.0016609225945282136,2.40792470030065,0.0016609225945283246,2.4079247003002555,1.1102230246251565e-16,3.943512183468556e-13,5,1.8174751,0.668312718632457,426,2.5579349999999996,0.0,426,2.636112751785714,0.3034141744797716,227,2.7844905749999995,0.0819027180499565,426
427,1.7340003124999999,1.7338048214285713,0.0017277186181153814,2.4066593042820914,0.0017277186181154924,2.406659304281717,1.1102230246251565e-16,3.743672039036028e-13,5,1.8174751,0.6653437703154239,427,2.5579349999999996,0.0,427,2.6357217696428568,0.3044960915289041,226,2.7844905749999995,0.08140821568631947,427
428,1.7338048214285713,1.7336093303571427,0.0017949437172392058,2.405410961279805,0.0017949437172390947,2.405410961280322,1.1102230246251565e-16,5.169198402654729e-13,5,1.8174751,0.6624341957862105,428,2.5579349999999996,0.0,428,2.6353307874999996,0.3055496286240906,225,2.7844905749999995,0.08093393575910025,428
429,1.7336093303571427,1.7334138392857141,0.0018626052508838864,2.4039893676519393,0.0018626052508838864,2.4039893676514117,0.0,5.275779813018744e-13,5,1.8174751,0.6591128418710827,429,2.5579349999999996,0.0,429,2.6349398053571425,0.30690716940912205,224,2.7844905749999995,0.08023528376956086,429
430,1.7334138392857144,1.7332183482142858,0.001930694019272594,2.402772146852098,0.0019306940192727051,2.402772146851578,1.1102230246251565e-16,5.200284647344233e-13,5,1.8174751000000002,0.6563146372426625,430,2.557935,0.0,430,2.6345488232142857,0.3079092225428003,223,2.784490575,0.0797975540227693,430
431,1.7332183482142858,1.7330228571428572,0.0019992165460561706,2.401380143587229,0.0019992165460560596,2.4013801435866076,1.1102230246251565e-16,6.212808045802376e-13,5,1.8174751000000002,0.6531046464273399,431,2.557935,0.0,431,2.6341578410714286,0.3092184418860128,222,2.784490575,0.07913290147598923,431
432,1.7330228571428572,1.7328273660714286,0.002068166836204588,2.4000017279673465,0.002068166836204699,2.400001727966152,1.1102230246251565e-16,1.1945999744966684e-12,5,1.8174751,0.6499475670188821,432,2.557935,0.0,432,2.6337668589285714,0.31050569436515774,221,2.784490575,0.07848361356734514,432
433,1.7328273660714286,1.732631875,0.0021375526042147763,2.3988247070288002,0.0021375526042148874,2.3988247070291924,1.1102230246251565e-16,3.921307722976053e-13,5,1.8174751,0.6472959706892224,433,2.557935,0.0,433,2.6333758767857143,0.3114415516085367,220,2.784490575,0.07809281030397125,433
434,1.732631875,1.7324363839285715,0.0022073698124015495,2.397471141034373,0.0022073698124016605,2.3974711410346634,1.1102230246251565e-16,2.9043434324194095e-13,5,1.8174751,0.6442341154921158,434,2.557935,0.0,434,2.632984894642857,0.312688430912729,219,2.784490575,0.07747189613793348,434
435,1.7324363839285715,1.7322408928571429,0.0022776183647080783,2.3961290964706476,0.0022776183647080783,2.3961290964705393,0.0,1.0835776720341528e-13,5,1.8174751,0.6412180312324405,435,2.557935,0.0,435,2.6325939125,0.31391680167143116,218,2.784490575,0.07686390391952207,435
436,1.7322408928571429,1.7320454017857143,0.0023482990809396975,2.3947979960197863,0.0023482990809396975,2.3947979960199866,0.0,2.0028423364237824e-13,5,1.8174751,0.638245693166138,436,2.557935,0.0,436,2.632202930357143,0.31512762951366974,217,2.784490575,0.0762681529705649,436
437,1.7320454017857143,1.7318499107142857,0.00241941231193199,2.393477308425764,0.00241941231193199,2.3934773084249157,0.0,8.482103908136196e-13,5,1.8174751,0.6353152316524899,437,2.557935,0.0,437,2.6318119482142857,0.3163218035687889,216,2.784490575,0.07568401681001853,437
438,1.7318499107142857,1.7316544196428572,0.002490958009426447,2.3921665437480595,0.002490958009426447,2.3921665437475026,0.0,5.568878691519785e-13,5,1.8174751,0.6324249162187454,438,2.557935,0.0,438,2.6314209660714285,0.31750014430623763,215,2.784490575,0.07511091759985122,438
439,1.7316544196428572,1.7314589285714286,0.002562935781905362,2.390865249026028,0.002562935781905362,2.3908652490260485,0.0,2.042810365310288e-14,5,1.8174751,0.6295731411970676,439,2.557935,0.0,439,2.6310299839285713,0.31866341071949317,214,2.784490575,0.07454832104494018,439
440,1.7314589285714286,1.7312634375,0.0026353507491700956,2.389385363190385,0.0026353507491700956,2.3893853631899473,0.0,4.3787196091216174e-13,5,1.8174751,0.6263230733922749,440,2.557935,0.0,440,2.630639001785714,0.32014361792334894,213,2.784490575,0.07375023021257682,440
441,1.7312634375,1.7310679464285714,0.0027081988067424456,2.3881020032530422,0.0027081988067424456,2.3881020032537656,0.0,7.23421322845752e-13,5,1.8174751,0.6235468728195461,441,2.557935,0.0,441,2.630248019642857,0.32127870380805257,212,2.784490575,0.07320711881876718,441
442,1.7310679464285714,1.7308724553571428,0.002781477672298527,2.3866393544223863,0.002781477672298527,2.3866393544225684,0.0,1.8207657603852567e-13,5,1.8174751,0.6203747871675217,442,2.557935,0.0,442,2.6298570375,0.32273261274062004,211,2.784490575,0.0724268678435926,442
443,1.7308724553571428,1.7306769642857143,0.0028551973479876702,2.385372336222626,0.0028551973479876702,2.3853723362224177,0.0,2.0827783941967937e-13,5,1.8174751,0.6176684708164576,443,2.557935,0.0,443,2.6294660553571427,0.3238421893302369,210,2.784490575,0.07190136217993118,443
444,1.7306769642857143,1.7304814732142857,0.0029293467521971372,2.3839254999022783,0.0029293467521971372,2.3839254999025474,0.0,2.6911806116913795e-13,5,1.8174751,0.6145690241511637,444,2.557935,0.0,444,2.6290750732142856,0.32527217131795166,209,2.784490575,0.07113729486660995,444
445,1.7304814732142857,1.7302859821428571,0.003003937204964391,2.3826735470813496,0.003003937204964502,2.3826735470818026,1.1102230246251565e-16,4.5297099404706387e-13,5,1.8174751,0.6119278603409356,445,2.557935,0.0,445,2.6286840910714284,0.3263583725055094,208,2.784490575,0.0706279022310347,445
446,1.7302859821428571,1.7300904910714285,0.003078961321750451,2.3812413198250093,0.0030789613217503398,2.3812413198247704,1.1102230246251565e-16,2.389199948993337e-13,5,1.8174751,0.6088964354692478,446,2.557935,0.0,446,2.6282931089285713,0.3277664295175938,207,2.784490575,0.06987862528770862,446
447,1.7300904910714285,1.729895,0.0031544205269907755,2.379816005627312,0.0031544205269908865,2.379816005626796,1.1102230246251565e-16,5.160316618457728e-13,5,1.8174751,0.6058987190281286,447,2.557935,0.0,447,2.627902126785714,0.32916437634857215,206,2.784490575,0.0691360663883384,447
448,1.729895,1.7296995089285714,0.003230329083341199,2.3785026857498464,0.003230329083341199,2.378502685749632,0.0,2.1449508835758024e-13,5,1.8174751,0.6031670941565356,448,2.557935,0.0,448,2.627511144642857,0.33036499346675313,205,2.784490575,0.06853964472042642,448
449,1.7296995089285714,1.7295040178571428,0.0033066653074991237,2.37708895996123,0.0033066653074991237,2.3770889599610516,0.0,1.7852386235972517e-13,5,1.8174751,0.6002291704327855,449,2.557935,0.0,449,2.6271201625,0.3317463944587981,204,2.784490575,0.06780793405623121,449
450,1.7295040178571428,1.7293085267857142,0.00338344014393388,2.3758394408030945,0.00338344014393388,2.375839440803835,0.0,7.402967128200544e-13,5,1.8174751,0.5976684002064457,450,2.557935,0.0,450,2.6267291803571426,0.33283679697666113,203,2.784490575,0.06729237895788236,450
451,1.7293085267857142,1.7291130357142857,0.003460656667361617,2.3744239742991775,0.003460656667361506,2.3744239742989315,1.1102230246251565e-16,2.460254222569347e-13,5,1.8174751,0.5947590650675443,451,2.557935,0.0,451,2.6263381982142855,0.3342252718433901,202,2.784490575,0.06655401414308448,451
452,1.7291130357142857,1.728917544642857,0.0035383315631675183,2.372966111089222,0.0035383315631675183,2.3729661110890605,0.0,1.616484723854228e-13,5,1.8174751,0.5917749144395792,452,2.557935,0.0,452,2.6259472160714283,0.33569181070657644,201,2.784490575,0.06575664268482999,452
453,1.728917544642857,1.7287220535714285,0.0036164098606268347,2.3715901033504663,0.0036164098606267236,2.3715901033515876,1.1102230246251565e-16,1.1213252548714081e-12,5,1.8174751,0.5889850115436757,453,2.557935,0.0,453,2.625556233928571,0.3370140538859502,200,2.784490575,0.06506621191057298,453
454,1.7287220535714285,1.7285265625,0.0036949483010831896,2.3701717115535352,0.0036949483010831896,2.3701717115531054,0.0,4.298783551348606e-13,5,1.8174751,0.5861200647771146,454,2.557935,0.0,454,2.625165251785714,0.33841437903256977,199,2.784490575,0.06431676647167865,454
455,1.7285265625,1.7283310714285713,0.0037739291610271453,2.3687523576355227,0.0037739291610271453,2.368752357635796,0.0,2.731148640577885e-13,5,1.8174751,0.5832696883816484,455,2.557935,0.0,455,2.624774269642857,0.3398186717777655,198,2.784490575,0.0635636197684997,455
456,1.7283310714285713,1.7281355803571428,0.00385335334013015,2.367332047832183,0.00385335334013015,2.367332047831635,0.0,5.480060849549773e-13,5,1.8174751,0.5804337708371161,456,2.557935,0.0,456,2.6243832874999997,0.34122694145124555,197,2.784490575,0.06280676745960036,456
457,1.7281355803571428,1.7279400892857142,0.003933221748826932,2.3659108293724005,0.003933221748826932,2.365910829373412,0.0,1.0116352200384426e-12,5,1.8174751,0.5776122880916411,457,2.557935,0.0,457,2.6239923053571426,0.3426391236583687,196,2.784490575,0.06204626035044644,457
458,1.7279400892857142,1.7277445982142856,0.004013535289710379,2.3644887418435516,0.00401353528971049,2.364488741843873,1.1102230246251565e-16,3.2152058793144533e-13,5,1.8174751,0.5748051992446679,458,2.557935,0.0,458,2.6236013232142854,0.3440551674749179,195,2.784490575,0.061282139256757726,458
459,1.7277445982142856,1.727549107142857,0.004094294883184024,2.363065719376487,0.004094294883184024,2.3630657193769085,0.0,4.214406601477094e-13,5,1.8174751,0.5720122433383122,459,2.557935,0.0,459,2.6232103410714283,0.3454752121055683,194,2.784490575,0.06051430260822989,459
460,1.727549107142857,1.7273536160714285,0.004175501451017416,2.3616417688819755,0.004175501451017527,2.3616417688819915,1.1102230246251565e-16,1.5987211554602254e-14,5,1.8174751,0.5692333146199,460,2.557935,0.0,460,2.622819358928571,0.34689926595255294,193,2.784490575,0.0597427466475837,460
461,1.7273536160714285,1.7271581249999999,0.004257155921794986,2.360216896843985,0.004257155921794986,2.360216896843981,0.0,3.9968028886505635e-15,5,1.8174751,0.5664683074958213,461,2.557935,0.0,461,2.622428376785714,0.3483273382650148,192,2.784490575,0.058967466956014035,461
462,1.7271581249999999,1.7269626339285713,0.0043392592294637655,2.3587911109379514,0.0043392592294636545,2.3587911109380397,1.1102230246251565e-16,8.837375276016246e-14,5,1.8174751,0.5637171198556772,462,2.557935,0.0,462,2.622037394642857,0.34975943621128514,191,2.784490575,0.05818846064925579,462
463,1.7269626339285713,1.7267671428571427,0.0044218123134640575,2.35736441830516,0.0044218123134640575,2.3573644183048064,0.0,3.5349501104064984e-13,5,1.8174751,0.5609796494770004,463,2.557935,0.0,463,2.6216464124999996,0.3511955679965125,190,2.784490575,0.057405724041141235,463
464,1.7267671428571427,1.7265716517857141,0.004504816119751398,2.3559368246460863,0.004504816119751398,2.3559368246464847,0.0,3.9834802123550617e-13,5,1.8174751,0.5582557922077674,464,2.557935,0.0,464,2.6212554303571425,0.35263574451737983,189,2.784490575,0.056619251398480286,464
465,1.7265716517857141,1.7263761607142856,0.004588272836491547,2.3543397086451963,0.004588272836491547,2.3543397086440834,0.0,1.112887559884257e-12,5,1.8174751,0.5552059150706297,465,2.557935,0.0,465,2.6208644482142853,0.3543867562958324,188,2.784490575,0.05559840660490921,465
466,1.7263761607142856,1.726180669642857,0.004672184120689593,2.352910117707533,0.004672184120689704,2.3529101177070424,1.1102230246251565e-16,4.907185768843192e-13,5,1.8174751,0.5525104155435336,466,2.557935,0.0,466,2.620473466071428,0.35583584469899354,187,2.784490575,0.05480372596114884,466
467,1.726180669642857,1.7259851785714284,0.0047565493794933245,2.351479650016314,0.0047565493794932134,2.351479650015522,1.1102230246251565e-16,7.918110611626616e-13,5,1.8174750999999998,0.549828225947349,467,2.557935,0.0,467,2.6200824839285715,0.3572890015554167,186,2.784490575,0.054005298708260416,467
468,1.7259851785714284,1.7257896874999998,0.004841369581254362,2.350048311715626,0.004841369581254362,2.3500483117150663,0.0,5.595524044110789e-13,5,1.8174750999999998,0.5471592469658185,468,2.557935,0.0,468,2.6196915017857143,0.3587462372751749,185,2.784490575,0.05320311937837771,468
469,1.7257896875,1.7255941964285715,0.004926645701037291,2.348616110062169,0.00492664570103718,2.3486161100620744,1.1102230246251565e-16,9.459100169806334e-14,5,1.8174751,0.5445033824444772,469,2.557935,0.0,469,2.6193005196428576,0.36020756032077883,184,2.784490575,0.05239718394445133,469
470,1.7255941964285715,1.725398705357143,0.005012383152281474,2.3470133063041843,0.005012383152281363,2.3470133063047474,1.1102230246251565e-16,5.631051180898794e-13,5,1.8174751,0.5415282002333173,470,2.557935,0.0,470,2.6189095375000004,0.3619839487131254,183,2.784490575,0.05135306652761577,470
471,1.725398705357143,1.7252032142857143,0.005098579182115204,2.3455791891737094,0.005098579182114982,2.3455791891733515,2.220446049250313e-16,3.5793590313915047e-13,5,1.8174751,0.5388996674766742,471,2.557935,0.0,471,2.6185185553571433,0.36345427685871334,182,2.784490575,0.05053887668700801,471
472,1.7252032142857143,1.7250077232142857,0.005185234465267974,2.344144232081062,0.005185234465267974,2.344144232081262,0.0,2.0028423364237824e-13,5,1.8174751,0.5362839585860858,472,2.557935,0.0,472,2.618127573214286,0.36492871886548905,181,2.784490575,0.049720917693840336,472
473,1.7250077232142857,1.7248122321428572,0.005272354679849323,2.342538028447776,0.005272354679849212,2.3425380284472124,1.1102230246251565e-16,5.635492072997295e-13,5,1.8174751,0.5333529182961892,473,2.557935,0.0,473,2.617736591071429,0.3667208484426944,180,2.784490575,0.04866242053143227,473
474,1.7248122321428572,1.7246167410714286,0.0053599377860718,2.3411012075697517,0.0053599377860718,2.341101207569795,0.0,4.3076653355456074e-14,5,1.8174751,0.5307639447990519,474,2.557935,0.0,474,2.617345608928572,0.3682043519022336,179,2.784490575,0.047836178423109034,474
475,1.7246167410714286,1.72442125,0.005447985085635043,2.3394927146720326,0.005447985085635154,2.3394927146724043,1.1102230246251565e-16,3.717026686445024e-13,5,1.8174751,0.5278623205509281,475,2.557935,0.0,475,2.6169546267857147,0.37000734033256466,178,2.784490575,0.04676778450529556,475
476,1.72442125,1.7242257589285714,0.005536501611948852,2.338054079032136,0.005536501611948852,2.3380540790324424,0.0,3.064215547965432e-13,5,1.8174751,0.5252997143616281,476,2.557935,0.0,476,2.6165636446428575,0.3714999194224826,177,2.784490575,0.04593325763037385,476
477,1.7242257589285714,1.7240302678571429,0.005625483362950212,2.336443338781889,0.005625483362950323,2.336443338781747,1.1102230246251565e-16,1.4166445794216997e-13,5,1.8174751,0.5224270823869268,477,2.557935,0.0,477,2.6161726625000004,0.37331381145939574,176,2.784490575,0.04485494212624692,477
478,1.7240302678571429,1.7238347767857143,0.0057149389461925715,2.3350029123484575,0.0057149389461925715,2.3350029123477434,0.0,7.140954494389007e-13,5,1.8174751,0.5198904349096096,478,2.557935,0.0,478,2.615781680357143,0.3748155273022217,175,2.784490575,0.044012093185925576,478
